id,name,address,city,state,area,postal_code,country,phone,lat,lng,price,reserve_url,mobile_reserve_url,image_url
65347,STK - NYC - Midtown,1114 Avenue of the Americas,New York,NY,New York / Tri-State Area,10036,US,6466242455x,40.75479,-73.982626,3,http://www.opentable.com/single.aspx?rid=65347,http://mobile.opentable.com/opentable/?restId=65347,https://www.opentable.com/img/restimages/65347.jpg
74104,YEFSI,1481 York Avenue,New York,NY,New York / Tri-State Area,10075,US,2125350293,40.771047,-73.951044,2,http://www.opentable.com/single.aspx?rid=74104,http://mobile.opentable.com/opentable/?restId=74104,https://www.opentable.com/img/restimages/74104.jpg
38509,Lavagna,545 E.5th St.,New York,NY,New York / Tri-State Area,10009,US,212-979-1005,40.724076,-73.982502,3,http://www.opentable.com/single.aspx?rid=38509,http://mobile.opentable.com/opentable/?restId=38509,https://www.opentable.com/img/restimages/38509.jpg
72295,Da Tommaso NYC,903 8th Avenue,New York,NY,New York / Tri-State Area,10019,US,2122651890,40.764647,-73.984428,2,http://www.opentable.com/single.aspx?rid=72295,http://mobile.opentable.com/opentable/?restId=72295,https://www.opentable.com/img/restimages/72295.jpg
131911,Casa Humo Latin Room,181 Essex Street,New York,NY,New York / Tri-State Area,10002,US,2124771550x,40.721947,-73.98659,3,http://www.opentable.com/single.aspx?rid=131911,http://mobile.opentable.com/opentable/?restId=131911,https://www.opentable.com/img/restimages/131911.jpg
108829,Foragers City Table,300 West 22nd St.,New York,NY,New York / Tri-State Area,10011,US,2122438888x,40.744761,-73.999509,3,http://www.opentable.com/single.aspx?rid=108829,http://mobile.opentable.com/opentable/?restId=108829,https://www.opentable.com/img/restimages/108829.jpg
114055,Zagara Restaurant and Wine Bar,216 7th Ave,New York,NY,New York / Tri-State Area,10011,US,6464908801x,40.743823,-73.996086,3,http://www.opentable.com/single.aspx?rid=114055,http://mobile.opentable.com/opentable/?restId=114055,https://www.opentable.com/img/restimages/114055.jpg
135634,Isola on Columbus,994 Columbus Ave,New York,NY,New York / Tri-State Area,10024,US,2126652970,40.801191,-73.96169,2,http://www.opentable.com/single.aspx?rid=135634,http://mobile.opentable.com/opentable/?restId=135634,https://www.opentable.com/img/restimages/135634.jpg
108907,Oda House,76 Ave. B,New York,NY,New York / Tri-State Area,10009,US,2123533838x,40.723984,-73.982179,2,http://www.opentable.com/single.aspx?rid=108907,http://mobile.opentable.com/opentable/?restId=108907,https://www.opentable.com/img/restimages/108907.jpg
88894,Freemans,8 Rivington Street,New York,NY,New York / Tri-State Area,10002,US,2124200012,40.721468,-73.992866,3,http://www.opentable.com/single.aspx?rid=88894,http://mobile.opentable.com/opentable/?restId=88894,https://www.opentable.com/img/restimages/88894.jpg
4035,Koi - Bryant Park,40 West 40th Street,New York,NY,New York / Tri-State Area,10018,US,2129213330x,40.7529,-73.9835,3,http://www.opentable.com/single.aspx?rid=4035,http://mobile.opentable.com/opentable/?restId=4035,https://www.opentable.com/img/restimages/4035.jpg
105079,Costata,206 Spring Street,New York,NY,New York / Tri-State Area,10012,US,212-334-3320x,40.725422,-74.003535,3,http://www.opentable.com/single.aspx?rid=105079,http://mobile.opentable.com/opentable/?restId=105079,https://www.opentable.com/img/restimages/105079.jpg
111187,Le Jardin Bistro,115 Avenue C,New York,NY,New York / Tri-State Area,10009,US,9174751213x,40.724454,-73.978874,3,http://www.opentable.com/single.aspx?rid=111187,http://mobile.opentable.com/opentable/?restId=111187,https://www.opentable.com/img/restimages/111187.jpg
58585,West Side Steakhouse,597 10th Ave,New York,NY,New York / Tri-State Area,10036,US,2125644803,40.76058,-73.99499,3,http://www.opentable.com/single.aspx?rid=58585,http://mobile.opentable.com/opentable/?restId=58585,https://www.opentable.com/img/restimages/58585.jpg
102115,Stella 34 Trattoria,Macy’s at Herald Square,New York,NY,New York / Tri-State Area,10001,US,2129679251x,40.750124,-73.988318,2,http://www.opentable.com/single.aspx?rid=102115,http://mobile.opentable.com/opentable/?restId=102115,https://www.opentable.com/img/restimages/102115.jpg
84664,Cafe Joul,1070 First Ave.,New York,NY,New York / Tri-State Area,10022,US,2127593131x,40.758985,-73.962458,3,http://www.opentable.com/single.aspx?rid=84664,http://mobile.opentable.com/opentable/?restId=84664,https://www.opentable.com/img/restimages/84664.jpg
306,Peasant,194 Elizabeth Street,New York,NY,New York / Tri-State Area,10012,US,2129659511,40.721765,-73.994245,3,http://www.opentable.com/single.aspx?rid=306,http://mobile.opentable.com/opentable/?restId=306,https://www.opentable.com/img/restimages/306.jpg
84658,Kokum,106 Lexington Avenue,New York,NY,New York / Tri-State Area,10016,US,2126846842,40.742329,-73.982868,2,http://www.opentable.com/single.aspx?rid=84658,http://mobile.opentable.com/opentable/?restId=84658,https://www.opentable.com/img/restimages/84658.jpg
73315,Brindle Room,277 E. 10th St.,New York,NY,New York / Tri-State Area,10009,US,2125299702,40.728287,-73.982699,2,http://www.opentable.com/single.aspx?rid=73315,http://mobile.opentable.com/opentable/?restId=73315,https://www.opentable.com/img/restimages/73315.jpg
98041,Barbes Restaurant,19-21 East 36th Street,New York,NY,New York / Tri-State Area,10016,US,2126840215,40.749112,-73.982171,2,http://www.opentable.com/single.aspx?rid=98041,http://mobile.opentable.com/opentable/?restId=98041,https://www.opentable.com/img/restimages/98041.jpg
104029,Serafina Fabulous Grill,33 East 61st Street,New York,NY,New York / Tri-State Area,10022,US,2127029898x,40.764725,-73.969903,2,http://www.opentable.com/single.aspx?rid=104029,http://mobile.opentable.com/opentable/?restId=104029,https://www.opentable.com/img/restimages/104029.jpg
102586,Carolines on Broadway,1626 Broadway,New York,NY,New York / Tri-State Area,10019,US,2127574100,40.76106,-73.984011,2,http://www.opentable.com/single.aspx?rid=102586,http://mobile.opentable.com/opentable/?restId=102586,https://www.opentable.com/img/restimages/102586.jpg
38155,Al Bustan,319 East 53rd Street,New York,NY,New York / Tri-State Area,10022,US,2127595933,40.756566,-73.966111,3,http://www.opentable.com/single.aspx?rid=38155,http://mobile.opentable.com/opentable/?restId=38155,https://www.opentable.com/img/restimages/38155.jpg
64360,Zio,17 West 19th St.,New York,NY,New York / Tri-State Area,10011,US,2123521700x,40.739565,-73.992479,3,http://www.opentable.com/single.aspx?rid=64360,http://mobile.opentable.com/opentable/?restId=64360,https://www.opentable.com/img/restimages/64360.jpg
49918,Tulsi,211 East 46th St.,New York,NY,New York / Tri-State Area,10017,US,2128880820,40.753189,-73.971656,3,http://www.opentable.com/single.aspx?rid=49918,http://mobile.opentable.com/opentable/?restId=49918,https://www.opentable.com/img/restimages/49918.jpg
109102,Asia Roma,40 Mulberry St,New York,NY,New York / Tri-State Area,10013,US,2123851133,40.714897,-73.999547,2,http://www.opentable.com/single.aspx?rid=109102,http://mobile.opentable.com/opentable/?restId=109102,https://www.opentable.com/img/restimages/109102.jpg
110293,Good Enough to Eat,520 Columbus Avenue,New York,NY,New York / Tri-State Area,10024,US,2125793194x,40.785856,-73.972699,2,http://www.opentable.com/single.aspx?rid=110293,http://mobile.opentable.com/opentable/?restId=110293,https://www.opentable.com/img/restimages/110293.jpg
85645,Yopparai,151 Rivington St.,New York,NY,New York / Tri-State Area,10002,US,2127777253,40.719193,-73.985528,3,http://www.opentable.com/single.aspx?rid=85645,http://mobile.opentable.com/opentable/?restId=85645,https://www.opentable.com/img/restimages/85645.jpg
58072,Sfoglia,135 E. 92nd Street,New York,NY,New York / Tri-State Area,10028,US,2128311402,40.783528,-73.952998,3,http://www.opentable.com/single.aspx?rid=58072,http://mobile.opentable.com/opentable/?restId=58072,https://www.opentable.com/img/restimages/58072.jpg
109144,The Italian Food Center,186 Grand Street,New York,NY,New York / Tri-State Area,10013,US,2122561600,40.719525,-73.997373,2,http://www.opentable.com/single.aspx?rid=109144,http://mobile.opentable.com/opentable/?restId=109144,https://www.opentable.com/img/restimages/109144.jpg
103345,The Quarter,522 Hudson Street,New York,NY,New York / Tri-State Area,10014,US,2126913252x,40.733978,-74.006076,2,http://www.opentable.com/single.aspx?rid=103345,http://mobile.opentable.com/opentable/?restId=103345,https://www.opentable.com/img/restimages/103345.jpg
5734,Brasserie Ruhlmann,45 Rockefeller Plaza,New York,NY,New York / Tri-State Area,10011,US,2129742020,40.759,-73.978,3,http://www.opentable.com/single.aspx?rid=5734,http://mobile.opentable.com/opentable/?restId=5734,https://www.opentable.com/img/restimages/5734.jpg
59842,Abbottega,14 Bedford Street,New York,NY,New York / Tri-State Area,10014,US,2126759080x,40.729098,-74.003484,3,http://www.opentable.com/single.aspx?rid=59842,http://mobile.opentable.com/opentable/?restId=59842,https://www.opentable.com/img/restimages/59842.jpg
2409,City Lobster & Steakhouse,121 West 49th Street,New York,NY,New York / Tri-State Area,10020,US,2123541717x,40.7595,-73.9816,3,http://www.opentable.com/single.aspx?rid=2409,http://mobile.opentable.com/opentable/?restId=2409,https://www.opentable.com/img/restimages/2409.jpg
45151,Restaurant Nippon,155 East 52nd Street,New York,NY,New York / Tri-State Area,10022,US,2126885941,40.757537,-73.970333,3,http://www.opentable.com/single.aspx?rid=45151,http://mobile.opentable.com/opentable/?restId=45151,https://www.opentable.com/img/restimages/45151.jpg
105739,Amigos,2888 Broadway,New York,NY,New York / Tri-State Area,10025,US,2128641143,40.805647,-73.965262,2,http://www.opentable.com/single.aspx?rid=105739,http://mobile.opentable.com/opentable/?restId=105739,https://www.opentable.com/img/restimages/105739.jpg
111523,Rintintin,14 Spring Street,New York,NY,New York / Tri-State Area,10012,US,6466660114x,40.721293,-73.994864,3,http://www.opentable.com/single.aspx?rid=111523,http://mobile.opentable.com/opentable/?restId=111523,https://www.opentable.com/img/restimages/111523.jpg
67243,Petite Abeille,401 East 20th Street,New York,NY,New York / Tri-State Area,10010,US,2127271505,40.735006,-73.979834,2,http://www.opentable.com/single.aspx?rid=67243,http://mobile.opentable.com/opentable/?restId=67243,https://www.opentable.com/img/restimages/67243.jpg
72034,Fratelli Brick Oven Pizza & Wine Bar,1317 First Ave,New York,NY,New York / Tri-State Area,10021,US,2122496093,40.76695,-73.956806,2,http://www.opentable.com/single.aspx?rid=72034,http://mobile.opentable.com/opentable/?restId=72034,https://www.opentable.com/img/restimages/72034.jpg
5533,Peacock Alley - Waldorf Astoria New York,Waldorf Astoria New York,New York,NY,New York / Tri-State Area,10022,US,2128721275x,40.756,-73.974,3,http://www.opentable.com/single.aspx?rid=5533,http://mobile.opentable.com/opentable/?restId=5533,https://www.opentable.com/img/restimages/5533.jpg
5606,La Rivista,313 West 46th Street,New York,NY,New York / Tri-State Area,10036,US,2122451707,40.76,-73.988,3,http://www.opentable.com/single.aspx?rid=5606,http://mobile.opentable.com/opentable/?restId=5606,https://www.opentable.com/img/restimages/5606.jpg
30520,Dos Caminos - SoHo,475 West Broadway at Houston Street,New York,NY,New York / Tri-State Area,10012,US,2122774300x,40.726568,-73.999865,3,http://www.opentable.com/single.aspx?rid=30520,http://mobile.opentable.com/opentable/?restId=30520,https://www.opentable.com/img/restimages/30520.jpg
75,SOUTHGATE Bar & Restaurant,154 Central Park South,New York,NY,New York / Tri-State Area,10019,US,2124845120x,40.766336,-73.977801,3,http://www.opentable.com/single.aspx?rid=75,http://mobile.opentable.com/opentable/?restId=75,https://www.opentable.com/img/restimages/75.jpg
30502,Ocean Grill New York,384 Columbus Avenue at 78th Street,New York,NY,New York / Tri-State Area,10024,US,2125792300x,40.781266,-73.97597,3,http://www.opentable.com/single.aspx?rid=30502,http://mobile.opentable.com/opentable/?restId=30502,https://www.opentable.com/img/restimages/30502.jpg
6666,Yuva,230 East 58th,New York,NY,New York / Tri-State Area,10022,US,2123390090,40.760619,-73.96631,3,http://www.opentable.com/single.aspx?rid=6666,http://mobile.opentable.com/opentable/?restId=6666,https://www.opentable.com/img/restimages/6666.jpg
96214,The Beatrice Inn,285 West 12th Street,New York,NY,New York / Tri-State Area,10014,US,(917) 566-7400x,40.737647,-74.004087,3,http://www.opentable.com/single.aspx?rid=96214,http://mobile.opentable.com/opentable/?restId=96214,https://www.opentable.com/img/restimages/96214.jpg
118318,Church Publick,78 Reade Street,New York,NY,New York / Tri-State Area,10007,US,2122673000x,40.715428,-74.007203,2,http://www.opentable.com/single.aspx?rid=118318,http://mobile.opentable.com/opentable/?restId=118318,https://www.opentable.com/img/restimages/118318.jpg
115621,Le Baratin,26 Greenwich Ave,New York,NY,New York / Tri-State Area,10011,US,2129331080x,40.735025,-73.999857,2,http://www.opentable.com/single.aspx?rid=115621,http://mobile.opentable.com/opentable/?restId=115621,https://www.opentable.com/img/restimages/115621.jpg
65758,Left Bank,117 Perry Street,New York,NY,New York / Tri-State Area,10014,US,2127271170x,40.735127,-74.00673,3,http://www.opentable.com/single.aspx?rid=65758,http://mobile.opentable.com/opentable/?restId=65758,https://www.opentable.com/img/restimages/65758.jpg
95107,Galli,45 Mercer St,New York,NY,New York / Tri-State Area,10013,US,2129669288x,40.721615,-74.001333,2,http://www.opentable.com/single.aspx?rid=95107,http://mobile.opentable.com/opentable/?restId=95107,https://www.opentable.com/img/restimages/95107.jpg
93754,Forcella Park Ave,377 Park Ave. South,New York,NY,New York / Tri-State Area,10003,US,2124481116x,40.742551,-73.985037,2,http://www.opentable.com/single.aspx?rid=93754,http://mobile.opentable.com/opentable/?restId=93754,https://www.opentable.com/img/restimages/93754.jpg
31924,Armani Ristorante 5th Avenue,717 5th Avenue,New York,NY,New York / Tri-State Area,10022,US,(212) 207-1902x,40.762142,-73.974562,3,http://www.opentable.com/single.aspx?rid=31924,http://mobile.opentable.com/opentable/?restId=31924,https://www.opentable.com/img/restimages/31924.jpg
77257,Vitae,4 East 46th St.,New York,NY,New York / Tri-State Area,10017,US,2126823562,40.755762,-73.978416,3,http://www.opentable.com/single.aspx?rid=77257,http://mobile.opentable.com/opentable/?restId=77257,https://www.opentable.com/img/restimages/77257.jpg
112906,Lotus Blue Restaurant Bar,110 Reade Street,New York,NY,New York / Tri-State Area,10013,US,2122673777x,40.716045,-74.008453,2,http://www.opentable.com/single.aspx?rid=112906,http://mobile.opentable.com/opentable/?restId=112906,https://www.opentable.com/img/restimages/112906.jpg
49417,Riverpark,450 East 29th Street,New York,NY,New York / Tri-State Area,10016,US,2127299790x,40.739384,-73.973595,3,http://www.opentable.com/single.aspx?rid=49417,http://mobile.opentable.com/opentable/?restId=49417,https://www.opentable.com/img/restimages/49417.jpg
91795,La Marina,348 Dyckman St.,New York,NY,New York / Tri-State Area,10034,US,(212) 567-6300x,40.868055,-73.930321,2,http://www.opentable.com/single.aspx?rid=91795,http://mobile.opentable.com/opentable/?restId=91795,https://www.opentable.com/img/restimages/91795.jpg
78136,Fuji Sushi,238 West 56th Street,New York,NY,New York / Tri-State Area,10019,US,2125869888,40.765716,-73.982713,2,http://www.opentable.com/single.aspx?rid=78136,http://mobile.opentable.com/opentable/?restId=78136,https://www.opentable.com/img/restimages/78136.jpg
52453,Statler Grill,136 W. 33rd Street,New York,NY,New York / Tri-State Area,10001,US,2127363353,40.749551,-73.989376,3,http://www.opentable.com/single.aspx?rid=52453,http://mobile.opentable.com/opentable/?restId=52453,https://www.opentable.com/img/restimages/52453.jpg
87664,Dopo East,345 East 62 St.,New York,NY,New York / Tri-State Area,10065,US,6464846548x,40.761809,-73.961343,3,http://www.opentable.com/single.aspx?rid=87664,http://mobile.opentable.com/opentable/?restId=87664,https://www.opentable.com/img/restimages/87664.jpg
41734,Raymi,43 W. 24th St.,New York,NY,New York / Tri-State Area,10010,US,2129291200x,40.743381,-73.991292,3,http://www.opentable.com/single.aspx?rid=41734,http://mobile.opentable.com/opentable/?restId=41734,https://www.opentable.com/img/restimages/41734.jpg
68281,V-Note Organic Wine Bar & Vegan Bistro,1522 First Avenue,New York,NY,New York / Tri-State Area,10075,US,2122495009,40.772618,-73.952116,2,http://www.opentable.com/single.aspx?rid=68281,http://mobile.opentable.com/opentable/?restId=68281,https://www.opentable.com/img/restimages/68281.jpg
42277,Angus' Cafe Bistro,258 West 44th Street,New York,NY,New York / Tri-State Area,10036,US,2122219222x,40.758303,-73.988341,3,http://www.opentable.com/single.aspx?rid=42277,http://mobile.opentable.com/opentable/?restId=42277,https://www.opentable.com/img/restimages/42277.jpg
85390,Tony's Di Napoli- UES,1081 Third Avenue,New York,NY,New York / Tri-State Area,10065,US,2128886333,40.764341,-73.96408,2,http://www.opentable.com/single.aspx?rid=85390,http://mobile.opentable.com/opentable/?restId=85390,https://www.opentable.com/img/restimages/85390.jpg
68572,Tir Na Nog Irish Bar & Grill - Times Square,315 West 39th Street,New York,NY,New York / Tri-State Area,10018,US,2127600072x,40.755903,-73.992161,3,http://www.opentable.com/single.aspx?rid=68572,http://mobile.opentable.com/opentable/?restId=68572,https://www.opentable.com/img/restimages/68572.jpg
13372,Palm Restaurant - NYC Too,840 Second Avenue,New York,NY,New York / Tri-State Area,10017,US,2126975198,40.751597,-73.970901,3,http://www.opentable.com/single.aspx?rid=13372,http://mobile.opentable.com/opentable/?restId=13372,https://www.opentable.com/img/restimages/13372.jpg
69307,Circus - NYC,132 East 61 Street,New York,NY,New York / Tri-State Area,10065,US,2122232965,40.763578,-73.967764,3,http://www.opentable.com/single.aspx?rid=69307,http://mobile.opentable.com/opentable/?restId=69307,https://www.opentable.com/img/restimages/69307.jpg
104017,Amazing 66,66 Mott Street,New York,NY,New York / Tri-State Area,10013,US,2123340099,40.716177,-73.998078,2,http://www.opentable.com/single.aspx?rid=104017,http://mobile.opentable.com/opentable/?restId=104017,https://www.opentable.com/img/restimages/104017.jpg
41680,I Sodi,105 Christopher Street,New York,NY,New York / Tri-State Area,10014,US,2124145774,40.733476,-74.005008,3,http://www.opentable.com/single.aspx?rid=41680,http://mobile.opentable.com/opentable/?restId=41680,https://www.opentable.com/img/restimages/41680.jpg
57439,Luce Restaurant & Enoteca,2014 Broadway,New York,NY,New York / Tri-State Area,10023,US,2127241400,40.775908,-73.982022,3,http://www.opentable.com/single.aspx?rid=57439,http://mobile.opentable.com/opentable/?restId=57439,https://www.opentable.com/img/restimages/57439.jpg
19141,Novecento New York,343 West Broadway,New York,NY,New York / Tri-State Area,10013,US,2129254706,40.722655,-74.00352,3,http://www.opentable.com/single.aspx?rid=19141,http://mobile.opentable.com/opentable/?restId=19141,https://www.opentable.com/img/restimages/19141.jpg
112546,Casa Mezcal,86 Orchard St,New York,NY,New York / Tri-State Area,10002,US,2127772600x,40.71796,-73.990232,3,http://www.opentable.com/single.aspx?rid=112546,http://mobile.opentable.com/opentable/?restId=112546,https://www.opentable.com/img/restimages/112546.jpg
13693,Petrossian - New York,182 West 58th Street,New York,NY,New York / Tri-State Area,10019,US,2122452214,40.765996,-73.979042,3,http://www.opentable.com/single.aspx?rid=13693,http://mobile.opentable.com/opentable/?restId=13693,https://www.opentable.com/img/restimages/13693.jpg
108289,Petit Poulet,52 West 33rd Street,New York,NY,New York / Tri-State Area,10001,US,2122440440x,40.748711,-73.98733,2,http://www.opentable.com/single.aspx?rid=108289,http://mobile.opentable.com/opentable/?restId=108289,https://www.opentable.com/img/restimages/108289.jpg
67705,Ithaka,308 East 86th Street,New York,NY,New York / Tri-State Area,10028,US,2126289100,40.777503,-73.951313,3,http://www.opentable.com/single.aspx?rid=67705,http://mobile.opentable.com/opentable/?restId=67705,https://www.opentable.com/img/restimages/67705.jpg
102514,Cucina & Co.,30 Rockefeller Center,New York,NY,New York / Tri-State Area,10112,US,2123327630x,40.75872,-73.97848,2,http://www.opentable.com/single.aspx?rid=102514,http://mobile.opentable.com/opentable/?restId=102514,https://www.opentable.com/img/restimages/102514.jpg
73615,La Mirabelle,102 W. 86th St.,New York,NY,New York / Tri-State Area,10024,US,2124960458,40.786764,-73.972399,3,http://www.opentable.com/single.aspx?rid=73615,http://mobile.opentable.com/opentable/?restId=73615,https://www.opentable.com/img/restimages/73615.jpg
20197,Central Park BoatHouse,E 72nd,New York,NY,New York / Tri-State Area,10028,US,2125172233,40.769751,-73.960592,3,http://www.opentable.com/single.aspx?rid=20197,http://mobile.opentable.com/opentable/?restId=20197,https://www.opentable.com/img/restimages/20197.jpg
106816,the Nuaa,1122 1st Ave,New York,NY,New York / Tri-State Area,10065,US,2128882899,40.761072,-73.960516,3,http://www.opentable.com/single.aspx?rid=106816,http://mobile.opentable.com/opentable/?restId=106816,https://www.opentable.com/img/restimages/106816.jpg
129340,Barley and Grain,421 Amsterdam Ave,New York,NY,New York / Tri-State Area,10024,US,6463603231x,40.7839,-73.977605,3,http://www.opentable.com/single.aspx?rid=129340,http://mobile.opentable.com/opentable/?restId=129340,https://www.opentable.com/img/restimages/129340.jpg
100417,Malai Marke,318 East 6th St.,New York,NY,New York / Tri-State Area,10003,US,2127777729,40.726888,-73.987555,2,http://www.opentable.com/single.aspx?rid=100417,http://mobile.opentable.com/opentable/?restId=100417,https://www.opentable.com/img/restimages/100417.jpg
43783,Zengo - NYC,622 Third Avenue,New York,NY,New York / Tri-State Area,10017,US,2128088110,40.750093,-73.975875,3,http://www.opentable.com/single.aspx?rid=43783,http://mobile.opentable.com/opentable/?restId=43783,https://www.opentable.com/img/restimages/43783.jpg
63865,Luna Rossa Ristorante,347 East 85th Street,New York,NY,New York / Tri-State Area,10028,US,(212) 517-3118x,40.776545,-73.95041,3,http://www.opentable.com/single.aspx?rid=63865,http://mobile.opentable.com/opentable/?restId=63865,https://www.opentable.com/img/restimages/63865.jpg
102823,Cocotte,110 Thompson St.,New York,NY,New York / Tri-State Area,10012,US,2129659100x,40.725747,-74.001884,3,http://www.opentable.com/single.aspx?rid=102823,http://mobile.opentable.com/opentable/?restId=102823,https://www.opentable.com/img/restimages/102823.jpg
110206,Paulaner Brauhaus & Restaurant NYC,265 Bowery,New York,NY,New York / Tri-State Area,10002,US,2127800300x,40.723429,-73.992633,2,http://www.opentable.com/single.aspx?rid=110206,http://mobile.opentable.com/opentable/?restId=110206,https://www.opentable.com/img/restimages/110206.jpg
102817,Parker & Quinn,64 W. 39th Street,New York,NY,New York / Tri-State Area,10018,US,2127290277,40.752723,-73.985028,2,http://www.opentable.com/single.aspx?rid=102817,http://mobile.opentable.com/opentable/?restId=102817,https://www.opentable.com/img/restimages/102817.jpg
46576,Sant Ambroeus - West Village,259 West 4th Street,New York,NY,New York / Tri-State Area,10014,US,2126049254,40.735421,-74.003143,3,http://www.opentable.com/single.aspx?rid=46576,http://mobile.opentable.com/opentable/?restId=46576,https://www.opentable.com/img/restimages/46576.jpg
13954,Johnny Utah's,25 West 51st Street,New York,NY,New York / Tri-State Area,10016,US,2122658824,40.760262,-73.979319,3,http://www.opentable.com/single.aspx?rid=13954,http://mobile.opentable.com/opentable/?restId=13954,https://www.opentable.com/img/restimages/13954.jpg
97837,Benares - Tribeca,45 Murray Street,New York,NY,New York / Tri-State Area,10007,US,2127664900,40.714086,-74.009236,2,http://www.opentable.com/single.aspx?rid=97837,http://mobile.opentable.com/opentable/?restId=97837,https://www.opentable.com/img/restimages/97837.jpg
102103,Pasta Lovers Trattoria,142 West 49th Street,New York,NY,New York / Tri-State Area,10019,US,2128191155,40.759915,-73.983009,2,http://www.opentable.com/single.aspx?rid=102103,http://mobile.opentable.com/opentable/?restId=102103,https://www.opentable.com/img/restimages/102103.jpg
35893,Docks Oyster Bar and Seafood Grill,633 Third Avenue,New York,NY,New York / Tri-State Area,10017,US,2129868080x,40.749793,-73.974831,3,http://www.opentable.com/single.aspx?rid=35893,http://mobile.opentable.com/opentable/?restId=35893,https://www.opentable.com/img/restimages/35893.jpg
25384,Nirvana,346 Lexington Avenue,New York,NY,New York / Tri-State Area,10001,US,2129830000,40.749985,-73.977439,3,http://www.opentable.com/single.aspx?rid=25384,http://mobile.opentable.com/opentable/?restId=25384,https://www.opentable.com/img/restimages/25384.jpg
16819,Canyon Road,1470 1st Avenue,New York,NY,New York / Tri-State Area,10021,US,2127341600,40.770698,-73.953866,2,http://www.opentable.com/single.aspx?rid=16819,http://mobile.opentable.com/opentable/?restId=16819,https://www.opentable.com/img/restimages/16819.jpg
96478,Auden Bistro & Bar,50 Central Park South,New York,NY,New York / Tri-State Area,10019,US,2125216125x,40.765386,-73.976074,3,http://www.opentable.com/single.aspx?rid=96478,http://mobile.opentable.com/opentable/?restId=96478,https://www.opentable.com/img/restimages/96478.jpg
116047,Ancora,8 Stone Street,New York,NY,New York / Tri-State Area,10004,US,6467520213,40.703961,-74.012349,2,http://www.opentable.com/single.aspx?rid=116047,http://mobile.opentable.com/opentable/?restId=116047,https://www.opentable.com/img/restimages/116047.jpg
103219,The Copenhagen,13 Laight St.,New York,NY,New York / Tri-State Area,10001,US,2129251313x,40.72169,-74.006052,2,http://www.opentable.com/single.aspx?rid=103219,http://mobile.opentable.com/opentable/?restId=103219,https://www.opentable.com/img/restimages/103219.jpg
88456,La Tarte Flambee,1750 2nd Avenue,New York,NY,New York / Tri-State Area,10128,US,2128600826,40.781107,-73.949001,2,http://www.opentable.com/single.aspx?rid=88456,http://mobile.opentable.com/opentable/?restId=88456,https://www.opentable.com/img/restimages/88456.jpg
7298,Tre Dici,128 West 26th Street,New York,NY,New York / Tri-State Area,10001,US,2122438183x,40.745156,-73.992284,3,http://www.opentable.com/single.aspx?rid=7298,http://mobile.opentable.com/opentable/?restId=7298,https://www.opentable.com/img/restimages/7298.jpg
106270,Bar Rique,103 West 70th Street,New York,NY,New York / Tri-State Area,10023,US,646-596-9700x,40.776292,-73.979976,2,http://www.opentable.com/single.aspx?rid=106270,http://mobile.opentable.com/opentable/?restId=106270,https://www.opentable.com/img/restimages/106270.jpg
7868,Balthazar,80 Spring Street,New York,NY,New York / Tri-State Area,10012,US,2129651414,40.722759,-73.998237,3,http://www.opentable.com/single.aspx?rid=7868,http://mobile.opentable.com/opentable/?restId=7868,https://www.opentable.com/img/restimages/7868.jpg
20917,Roc Restaurant,190 - A Duane Street,New York,NY,New York / Tri-State Area,10013,US,2126253333x,40.717412,-74.010282,3,http://www.opentable.com/single.aspx?rid=20917,http://mobile.opentable.com/opentable/?restId=20917,https://www.opentable.com/img/restimages/20917.jpg
5920,Lattanzi,361 West 46th Street,New York,NY,New York / Tri-State Area,10036,US,2123150980x,40.760897,-73.989969,3,http://www.opentable.com/single.aspx?rid=5920,http://mobile.opentable.com/opentable/?restId=5920,https://www.opentable.com/img/restimages/5920.jpg
74353,Bar.Vetro,222 East 58th Street,New York,NY,New York / Tri-State Area,10022,US,2123080112,40.756506,-73.96684,2,http://www.opentable.com/single.aspx?rid=74353,http://mobile.opentable.com/opentable/?restId=74353,https://www.opentable.com/img/restimages/74353.jpg
57079,Cipriani Downtown,376 West Broadway,New York,NY,New York / Tri-State Area,10012,US,2123430999x,40.72362,-74.00274,3,http://www.opentable.com/single.aspx?rid=57079,http://mobile.opentable.com/opentable/?restId=57079,https://www.opentable.com/img/restimages/57079.jpg
149734,Ecco,124 Chambers St.,New York,NY,New York / Tri-State Area,10007,US,2122277074,40.715135,-74.00885,3,http://www.opentable.com/single.aspx?rid=149734,http://mobile.opentable.com/opentable/?restId=149734,https://www.opentable.com/img/restimages/149734.jpg
58891,Socarrat Paella Bar - Nolita,284 Mulberry St.,New York,NY,New York / Tri-State Area,10012,US,2122190101x,40.724541,-73.995099,3,http://www.opentable.com/single.aspx?rid=58891,http://mobile.opentable.com/opentable/?restId=58891,https://www.opentable.com/img/restimages/58891.jpg
60130,Mont Blanc,315 West 48th Street,New York,NY,New York / Tri-State Area,10019,US,2125829648,40.76133,-73.987653,3,http://www.opentable.com/single.aspx?rid=60130,http://mobile.opentable.com/opentable/?restId=60130,https://www.opentable.com/img/restimages/60130.jpg
105370,La Bergamote,177 9th Ave.,New York,NY,New York / Tri-State Area,10011,US,2126279010,40.745055,-74.002446,2,http://www.opentable.com/single.aspx?rid=105370,http://mobile.opentable.com/opentable/?restId=105370,https://www.opentable.com/img/restimages/105370.jpg
